,Relative Gain,Fold,Prototype,Data Dimension,Center Dimension,Data Set
47,-4.999750012513182e-05,0,eigengene,1,8,ebola_Liver
48,-4.999750012513182e-05,1,eigengene,1,8,ebola_Liver
49,0.011483997015545366,2,eigengene,1,8,ebola_Liver
50,0.052576180201042044,3,eigengene,1,8,ebola_Liver
51,-0.025048747562621987,4,eigengene,1,8,ebola_Liver
52,-0.022776133920576758,0,flag_mean,1,8,ebola_Liver
53,-4.999750012513182e-05,1,flag_mean,1,8,ebola_Liver
54,0.011483997015545366,2,flag_mean,1,8,ebola_Liver
55,0.026261775696015954,3,flag_mean,1,8,ebola_Liver
56,-0.025048747562621987,4,flag_mean,1,8,ebola_Liver
57,-4.999750012513182e-05,0,flag_median,1,8,ebola_Liver
58,-4.999750012513182e-05,1,flag_median,1,8,ebola_Liver
59,-0.026975470551585667,2,flag_median,1,8,ebola_Liver
60,-4.999750012513182e-05,4,flag_median,1,8,ebola_Liver
61,-0.022776133920576758,0,flag_mean,2,1,ebola_Liver
62,-4.999750012513182e-05,1,flag_mean,2,1,ebola_Liver
63,0.03840562431253702,2,flag_mean,2,1,ebola_Liver
64,0.026261775696015954,3,flag_mean,2,1,ebola_Liver
65,-4.999750012513182e-05,4,flag_mean,2,1,ebola_Liver
66,-0.022776133920576758,0,flag_median,2,1,ebola_Liver
67,-4.999750012513182e-05,1,flag_median,2,1,ebola_Liver
68,0.03840562431253702,2,flag_median,2,1,ebola_Liver
69,0.026261775696015954,3,flag_median,2,1,ebola_Liver
70,-4.999750012513182e-05,4,flag_median,2,1,ebola_Liver
71,-0.022776133920576758,0,flag_mean,2,2,ebola_Liver
72,-4.999750012513182e-05,1,flag_mean,2,2,ebola_Liver
73,0.011483997015545366,2,flag_mean,2,2,ebola_Liver
74,0.026261775696015954,3,flag_mean,2,2,ebola_Liver
75,-4.999750012513182e-05,4,flag_mean,2,2,ebola_Liver
76,-0.022776133920576758,0,flag_median,2,2,ebola_Liver
77,-4.999750012513182e-05,1,flag_median,2,2,ebola_Liver
78,0.011483997015545366,2,flag_median,2,2,ebola_Liver
79,0.052576180201042044,3,flag_median,2,2,ebola_Liver
80,-4.999750012513182e-05,4,flag_median,2,2,ebola_Liver
81,-0.022776133920576758,0,flag_mean,2,4,ebola_Liver
82,-4.999750012513182e-05,1,flag_mean,2,4,ebola_Liver
83,-0.015437630281446402,2,flag_mean,2,4,ebola_Liver
84,0.052576180201042044,3,flag_mean,2,4,ebola_Liver
85,-4.999750012513182e-05,4,flag_mean,2,4,ebola_Liver
86,-0.022776133920576758,0,flag_median,2,4,ebola_Liver
87,-4.999750012513182e-05,1,flag_median,2,4,ebola_Liver
88,-0.015437630281446402,2,flag_median,2,4,ebola_Liver
89,0.052576180201042044,3,flag_median,2,4,ebola_Liver
90,-4.999750012513182e-05,4,flag_median,2,4,ebola_Liver
91,-4.999750012513182e-05,0,flag_mean,2,8,ebola_Liver
92,-4.999750012513182e-05,1,flag_mean,2,8,ebola_Liver
93,-5.3843254594010403e-05,2,flag_mean,2,8,ebola_Liver
94,-5.2628809010024646e-05,3,flag_mean,2,8,ebola_Liver
95,-4.999750012513182e-05,4,flag_mean,2,8,ebola_Liver
96,-4.999750012513182e-05,0,flag_median,2,8,ebola_Liver
97,-5.3843254594010403e-05,2,flag_median,2,8,ebola_Liver
98,0.052576180201042044,3,flag_median,2,8,ebola_Liver
99,-4.999750012513182e-05,4,flag_median,2,8,ebola_Liver
100,0.02320346400881812,0,eigengene,1,1,ebola_Liver_Lethal
101,-4.999750012513182e-05,1,eigengene,1,1,ebola_Liver_Lethal
102,-0.03807401887352002,2,eigengene,1,1,ebola_Liver_Lethal
103,0.026261775696015954,3,eigengene,1,1,ebola_Liver_Lethal
104,-4.999750012513182e-05,4,eigengene,1,1,ebola_Liver_Lethal
105,-5.116017320039301e-05,0,flag_mean,1,1,ebola_Liver_Lethal
106,-4.999750012513182e-05,1,flag_mean,1,1,ebola_Liver_Lethal
107,-0.011459466036028432,2,flag_mean,1,1,ebola_Liver_Lethal
108,-5.2628809010024646e-05,3,flag_mean,1,1,ebola_Liver_Lethal
109,-4.999750012513182e-05,4,flag_mean,1,1,ebola_Liver_Lethal
110,-5.116017320039301e-05,0,flag_median,1,1,ebola_Liver_Lethal
111,-4.999750012513182e-05,1,flag_median,1,1,ebola_Liver_Lethal
112,-0.011459466036028432,2,flag_median,1,1,ebola_Liver_Lethal
113,-5.2628809010024646e-05,3,flag_median,1,1,ebola_Liver_Lethal
114,-4.999750012513182e-05,4,flag_median,1,1,ebola_Liver_Lethal
115,0.02320346400881812,0,module_expression,1,1,ebola_Liver_Lethal
116,-0.022776133920576758,1,module_expression,1,1,ebola_Liver_Lethal
117,-5.3229105674956756e-05,2,module_expression,1,1,ebola_Liver_Lethal
118,0.026261775696015954,3,module_expression,1,1,ebola_Liver_Lethal
119,-4.999750012513182e-05,4,module_expression,1,1,ebola_Liver_Lethal
120,0.02320346400881812,0,eigengene,1,2,ebola_Liver_Lethal
121,-4.999750012513182e-05,1,eigengene,1,2,ebola_Liver_Lethal
122,0.026561323731816522,2,eigengene,1,2,ebola_Liver_Lethal
123,0.026261775696015954,3,eigengene,1,2,ebola_Liver_Lethal
124,-4.999750012513182e-05,4,eigengene,1,2,ebola_Liver_Lethal
125,0.02320346400881812,0,flag_mean,1,2,ebola_Liver_Lethal
126,-0.022776133920576758,1,flag_mean,1,2,ebola_Liver_Lethal
127,-0.03807401887352002,2,flag_mean,1,2,ebola_Liver_Lethal
128,0.026261775696015954,3,flag_mean,1,2,ebola_Liver_Lethal
129,-4.999750012513182e-05,4,flag_mean,1,2,ebola_Liver_Lethal
130,0.02320346400881812,0,flag_median,1,2,ebola_Liver_Lethal
131,-4.999750012513182e-05,1,flag_median,1,2,ebola_Liver_Lethal
132,-0.03807401887352002,2,flag_median,1,2,ebola_Liver_Lethal
133,-4.999750012513182e-05,4,flag_median,1,2,ebola_Liver_Lethal
134,0.02320346400881812,0,eigengene,1,4,ebola_Liver_Lethal
135,-4.999750012513182e-05,1,eigengene,1,4,ebola_Liver_Lethal
136,-5.3229105674956756e-05,2,eigengene,1,4,ebola_Liver_Lethal
137,0.026261775696015954,3,eigengene,1,4,ebola_Liver_Lethal
138,-4.999750012513182e-05,4,eigengene,1,4,ebola_Liver_Lethal
139,0.02320346400881812,0,flag_mean,1,4,ebola_Liver_Lethal
140,-4.999750012513182e-05,1,flag_mean,1,4,ebola_Liver_Lethal
141,0.026561323731816522,2,flag_mean,1,4,ebola_Liver_Lethal
142,0.026261775696015954,3,flag_mean,1,4,ebola_Liver_Lethal
143,-4.999750012513182e-05,4,flag_mean,1,4,ebola_Liver_Lethal
144,0.02320346400881812,0,flag_median,1,4,ebola_Liver_Lethal
145,-4.999750012513182e-05,1,flag_median,1,4,ebola_Liver_Lethal
146,0.026561323731816522,2,flag_median,1,4,ebola_Liver_Lethal
147,0.052576180201042044,3,flag_median,1,4,ebola_Liver_Lethal
148,-4.999750012513182e-05,4,flag_median,1,4,ebola_Liver_Lethal
149,0.02320346400881812,0,eigengene,1,8,ebola_Liver_Lethal
150,-4.999750012513182e-05,1,eigengene,1,8,ebola_Liver_Lethal
151,-5.3229105674956756e-05,2,eigengene,1,8,ebola_Liver_Lethal
152,0.026261775696015954,3,eigengene,1,8,ebola_Liver_Lethal
153,-4.999750012513182e-05,4,eigengene,1,8,ebola_Liver_Lethal
154,0.02320346400881812,0,flag_mean,1,8,ebola_Liver_Lethal
155,-4.999750012513182e-05,1,flag_mean,1,8,ebola_Liver_Lethal
156,0.026561323731816522,2,flag_mean,1,8,ebola_Liver_Lethal
157,-5.2628809010024646e-05,3,flag_mean,1,8,ebola_Liver_Lethal
158,-0.025048747562621987,4,flag_mean,1,8,ebola_Liver_Lethal
159,0.02320346400881812,0,flag_median,1,8,ebola_Liver_Lethal
160,-4.999750012513182e-05,1,flag_median,1,8,ebola_Liver_Lethal
161,-0.011459466036028432,2,flag_median,1,8,ebola_Liver_Lethal
162,-5.2628809010024646e-05,3,flag_median,1,8,ebola_Liver_Lethal
163,-4.999750012513182e-05,4,flag_median,1,8,ebola_Liver_Lethal
164,-5.116017320039301e-05,0,flag_mean,2,1,ebola_Liver_Lethal
165,-4.999750012513182e-05,1,flag_mean,2,1,ebola_Liver_Lethal
166,-0.011459466036028432,2,flag_mean,2,1,ebola_Liver_Lethal
167,0.026261775696015954,3,flag_mean,2,1,ebola_Liver_Lethal
168,-4.999750012513182e-05,4,flag_mean,2,1,ebola_Liver_Lethal
169,-5.116017320039301e-05,0,flag_median,2,1,ebola_Liver_Lethal
170,-4.999750012513182e-05,1,flag_median,2,1,ebola_Liver_Lethal
171,-0.011459466036028432,2,flag_median,2,1,ebola_Liver_Lethal
172,0.026261775696015954,3,flag_median,2,1,ebola_Liver_Lethal
173,-4.999750012513182e-05,4,flag_median,2,1,ebola_Liver_Lethal
174,0.02320346400881812,0,flag_mean,2,2,ebola_Liver_Lethal
175,-4.999750012513182e-05,1,flag_mean,2,2,ebola_Liver_Lethal
176,-0.011459466036028432,2,flag_mean,2,2,ebola_Liver_Lethal
177,0.052576180201042044,3,flag_mean,2,2,ebola_Liver_Lethal
178,-4.999750012513182e-05,4,flag_mean,2,2,ebola_Liver_Lethal
179,0.02320346400881812,0,flag_median,2,2,ebola_Liver_Lethal
180,-4.999750012513182e-05,1,flag_median,2,2,ebola_Liver_Lethal
181,-0.03807401887352002,2,flag_median,2,2,ebola_Liver_Lethal
182,0.052576180201042044,3,flag_median,2,2,ebola_Liver_Lethal
183,-4.999750012513182e-05,4,flag_median,2,2,ebola_Liver_Lethal
184,0.02320346400881812,0,flag_mean,2,4,ebola_Liver_Lethal
185,-4.999750012513182e-05,1,flag_mean,2,4,ebola_Liver_Lethal
186,-0.03807401887352002,2,flag_mean,2,4,ebola_Liver_Lethal
187,0.026261775696015954,3,flag_mean,2,4,ebola_Liver_Lethal
188,-4.999750012513182e-05,4,flag_mean,2,4,ebola_Liver_Lethal
189,0.02320346400881812,0,flag_median,2,4,ebola_Liver_Lethal
190,-4.999750012513182e-05,1,flag_median,2,4,ebola_Liver_Lethal
191,-0.03807401887352002,2,flag_median,2,4,ebola_Liver_Lethal
192,0.026261775696015954,3,flag_median,2,4,ebola_Liver_Lethal
193,-4.999750012513182e-05,4,flag_median,2,4,ebola_Liver_Lethal
194,-5.116017320039301e-05,0,flag_mean,2,8,ebola_Liver_Lethal
195,-4.999750012513182e-05,1,flag_mean,2,8,ebola_Liver_Lethal
196,-5.3229105674956756e-05,2,flag_mean,2,8,ebola_Liver_Lethal
197,-5.2628809010024646e-05,3,flag_mean,2,8,ebola_Liver_Lethal
198,-4.999750012513182e-05,4,flag_mean,2,8,ebola_Liver_Lethal
199,0.02320346400881812,0,flag_median,2,8,ebola_Liver_Lethal
200,-4.999750012513182e-05,1,flag_median,2,8,ebola_Liver_Lethal
201,-0.011459466036028432,2,flag_median,2,8,ebola_Liver_Lethal
202,0.026261775696015954,3,flag_median,2,8,ebola_Liver_Lethal
203,-4.999750012513182e-05,4,flag_median,2,8,ebola_Liver_Lethal
204,-4.999750012513182e-05,0,eigengene,1,1,ebola_Liver_Tolerant
205,-4.999750012513182e-05,1,eigengene,1,1,ebola_Liver_Tolerant
206,-0.026975470551585667,2,eigengene,1,1,ebola_Liver_Tolerant
207,0.025588431362494335,3,eigengene,1,1,ebola_Liver_Tolerant
208,-4.999750012513182e-05,4,eigengene,1,1,ebola_Liver_Tolerant
209,-4.999750012513182e-05,0,flag_mean,1,1,ebola_Liver_Tolerant
210,-4.999750012513182e-05,1,flag_mean,1,1,ebola_Liver_Tolerant
211,-5.3843254594010403e-05,2,flag_mean,1,1,ebola_Liver_Tolerant
212,-5.1279421568128924e-05,3,flag_mean,1,1,ebola_Liver_Tolerant
213,-4.999750012513182e-05,4,flag_mean,1,1,ebola_Liver_Tolerant
214,-4.999750012513182e-05,0,flag_median,1,1,ebola_Liver_Tolerant
215,-4.999750012513182e-05,1,flag_median,1,1,ebola_Liver_Tolerant
216,-5.3843254594010403e-05,2,flag_median,1,1,ebola_Liver_Tolerant
217,-0.025690990205630482,3,flag_median,1,1,ebola_Liver_Tolerant
218,-4.999750012513182e-05,4,flag_median,1,1,ebola_Liver_Tolerant
219,-4.999750012513182e-05,0,module_expression,1,1,ebola_Liver_Tolerant
220,-4.999750012513182e-05,1,module_expression,1,1,ebola_Liver_Tolerant
221,-0.026975470551585667,2,module_expression,1,1,ebola_Liver_Tolerant
222,-5.1279421568128924e-05,3,module_expression,1,1,ebola_Liver_Tolerant
223,-4.999750012513182e-05,4,module_expression,1,1,ebola_Liver_Tolerant
224,-4.999750012513182e-05,0,eigengene,1,2,ebola_Liver_Tolerant
225,-4.999750012513182e-05,1,eigengene,1,2,ebola_Liver_Tolerant
226,-0.026975470551585667,2,eigengene,1,2,ebola_Liver_Tolerant
227,0.025588431362494335,3,eigengene,1,2,ebola_Liver_Tolerant
228,-4.999750012513182e-05,4,eigengene,1,2,ebola_Liver_Tolerant
229,-0.022776133920576758,0,flag_mean,1,2,ebola_Liver_Tolerant
230,-4.999750012513182e-05,1,flag_mean,1,2,ebola_Liver_Tolerant
231,-0.026975470551585667,2,flag_mean,1,2,ebola_Liver_Tolerant
232,-0.011039726900451963,3,flag_mean,1,2,ebola_Liver_Tolerant
233,-4.999750012513182e-05,4,flag_mean,1,2,ebola_Liver_Tolerant
234,-4.999750012513182e-05,0,flag_median,1,2,ebola_Liver_Tolerant
235,-4.999750012513182e-05,1,flag_median,1,2,ebola_Liver_Tolerant
236,-0.03851331082172493,2,flag_median,1,2,ebola_Liver_Tolerant
237,0.025588431362494335,3,flag_median,1,2,ebola_Liver_Tolerant
238,-4.999750012513182e-05,4,flag_median,1,2,ebola_Liver_Tolerant
239,-4.999750012513182e-05,0,eigengene,1,4,ebola_Liver_Tolerant
240,-4.999750012513182e-05,1,eigengene,1,4,ebola_Liver_Tolerant
241,-0.026975470551585667,2,eigengene,1,4,ebola_Liver_Tolerant
242,0.025588431362494335,3,eigengene,1,4,ebola_Liver_Tolerant
243,-4.999750012513182e-05,4,eigengene,1,4,ebola_Liver_Tolerant
244,-4.999750012513182e-05,0,flag_mean,1,4,ebola_Liver_Tolerant
245,-4.999750012513182e-05,1,flag_mean,1,4,ebola_Liver_Tolerant
246,-0.053897097848577435,2,flag_mean,1,4,ebola_Liver_Tolerant
247,-0.025690990205630482,3,flag_mean,1,4,ebola_Liver_Tolerant
248,-4.999750012513182e-05,4,flag_mean,1,4,ebola_Liver_Tolerant
249,-4.999750012513182e-05,1,flag_median,1,4,ebola_Liver_Tolerant
250,-0.025690990205630482,3,flag_median,1,4,ebola_Liver_Tolerant
251,-4.999750012513182e-05,0,eigengene,1,8,ebola_Liver_Tolerant
252,-4.999750012513182e-05,1,eigengene,1,8,ebola_Liver_Tolerant
253,-0.026975470551585667,2,eigengene,1,8,ebola_Liver_Tolerant
254,-0.036679437684514316,3,eigengene,1,8,ebola_Liver_Tolerant
255,-4.999750012513182e-05,4,eigengene,1,8,ebola_Liver_Tolerant
256,-0.022776133920576758,0,flag_mean,1,8,ebola_Liver_Tolerant
257,-4.999750012513182e-05,1,flag_mean,1,8,ebola_Liver_Tolerant
258,0.025588431362494335,3,flag_mean,1,8,ebola_Liver_Tolerant
259,-4.999750012513182e-05,4,flag_mean,1,8,ebola_Liver_Tolerant
260,-4.999750012513182e-05,0,flag_median,1,8,ebola_Liver_Tolerant
261,-5.3843254594010403e-05,2,flag_median,1,8,ebola_Liver_Tolerant
262,-0.025690990205630482,3,flag_median,1,8,ebola_Liver_Tolerant
263,-4.999750012513182e-05,0,flag_mean,2,1,ebola_Liver_Tolerant
264,-4.999750012513182e-05,1,flag_mean,2,1,ebola_Liver_Tolerant
265,-5.3843254594010403e-05,2,flag_mean,2,1,ebola_Liver_Tolerant
266,-5.1279421568128924e-05,3,flag_mean,2,1,ebola_Liver_Tolerant
267,-4.999750012513182e-05,4,flag_mean,2,1,ebola_Liver_Tolerant
268,-4.999750012513182e-05,0,flag_median,2,1,ebola_Liver_Tolerant
269,-4.999750012513182e-05,1,flag_median,2,1,ebola_Liver_Tolerant
270,-5.3843254594010403e-05,2,flag_median,2,1,ebola_Liver_Tolerant
271,-5.1279421568128924e-05,3,flag_median,2,1,ebola_Liver_Tolerant
272,-4.999750012513182e-05,4,flag_median,2,1,ebola_Liver_Tolerant
273,-4.999750012513182e-05,0,flag_mean,2,2,ebola_Liver_Tolerant
274,-4.999750012513182e-05,1,flag_mean,2,2,ebola_Liver_Tolerant
275,-5.3843254594010403e-05,2,flag_mean,2,2,ebola_Liver_Tolerant
276,-5.1279421568128924e-05,3,flag_mean,2,2,ebola_Liver_Tolerant
277,-4.999750012513182e-05,4,flag_mean,2,2,ebola_Liver_Tolerant
278,-4.999750012513182e-05,0,flag_median,2,2,ebola_Liver_Tolerant
279,-4.999750012513182e-05,1,flag_median,2,2,ebola_Liver_Tolerant
280,-5.3843254594010403e-05,2,flag_median,2,2,ebola_Liver_Tolerant
281,-5.1279421568128924e-05,3,flag_median,2,2,ebola_Liver_Tolerant
282,-4.999750012513182e-05,4,flag_median,2,2,ebola_Liver_Tolerant
283,-4.999750012513182e-05,0,flag_mean,2,4,ebola_Liver_Tolerant
284,-4.999750012513182e-05,1,flag_mean,2,4,ebola_Liver_Tolerant
285,-5.3843254594010403e-05,2,flag_mean,2,4,ebola_Liver_Tolerant
286,-5.1279421568128924e-05,3,flag_mean,2,4,ebola_Liver_Tolerant
287,-4.999750012513182e-05,4,flag_mean,2,4,ebola_Liver_Tolerant
288,-4.999750012513182e-05,0,flag_median,2,4,ebola_Liver_Tolerant
289,-4.999750012513182e-05,1,flag_median,2,4,ebola_Liver_Tolerant
290,-5.3843254594010403e-05,2,flag_median,2,4,ebola_Liver_Tolerant
291,-5.1279421568128924e-05,3,flag_median,2,4,ebola_Liver_Tolerant
292,-4.999750012513182e-05,4,flag_median,2,4,ebola_Liver_Tolerant
293,-4.999750012513182e-05,0,flag_mean,2,8,ebola_Liver_Tolerant
294,-4.999750012513182e-05,1,flag_mean,2,8,ebola_Liver_Tolerant
295,-5.3843254594010403e-05,2,flag_mean,2,8,ebola_Liver_Tolerant
296,-5.1279421568128924e-05,3,flag_mean,2,8,ebola_Liver_Tolerant
297,-4.999750012513182e-05,4,flag_mean,2,8,ebola_Liver_Tolerant
298,-4.999750012513182e-05,0,flag_median,2,8,ebola_Liver_Tolerant
299,-4.999750012513182e-05,1,flag_median,2,8,ebola_Liver_Tolerant
300,-5.3843254594010403e-05,2,flag_median,2,8,ebola_Liver_Tolerant
301,-5.1279421568128924e-05,3,flag_median,2,8,ebola_Liver_Tolerant
302,-4.999750012513182e-05,4,flag_median,2,8,ebola_Liver_Tolerant
303,-4.999750012513182e-05,0,eigengene,1,1,ebola_Spleen
304,-0.03772687141059938,1,eigengene,1,1,ebola_Spleen
305,-3.802324553614511e-05,2,eigengene,1,1,ebola_Spleen
306,0.022898242266338853,3,eigengene,1,1,ebola_Spleen
307,-3.333222225931909e-05,4,eigengene,1,1,ebola_Spleen
308,-4.999750012513182e-05,0,flag_mean,1,1,ebola_Spleen
309,-0.05324740574268649,1,flag_mean,1,1,ebola_Spleen
310,0.01724527017984978,2,flag_mean,1,1,ebola_Spleen
311,0.022898242266338853,3,flag_mean,1,1,ebola_Spleen
312,-0.07145952277781231,4,flag_mean,1,1,ebola_Spleen
313,-0.14289999785725005,0,flag_median,1,1,ebola_Spleen
314,-0.05324740574268649,1,flag_median,1,1,ebola_Spleen
315,-0.17861249794653133,0,module_expression,1,1,ebola_Spleen
316,0.024355265917749058,1,module_expression,1,1,ebola_Spleen
317,0.04440473127688449,2,module_expression,1,1,ebola_Spleen
318,0.059594143334189775,3,module_expression,1,1,ebola_Spleen
319,-0.047650792592627944,4,module_expression,1,1,ebola_Spleen
320,-4.999750012513182e-05,0,eigengene,1,2,ebola_Spleen
321,-0.022206337078512273,1,eigengene,1,2,ebola_Spleen
322,0.027121437851498786,2,eigengene,1,2,ebola_Spleen
323,0.027485229899820274,3,eigengene,1,2,ebola_Spleen
324,-0.023842062407443576,4,eigengene,1,2,ebola_Spleen
325,-4.999750012513182e-05,0,flag_mean,1,2,ebola_Spleen
326,-0.006685802746425162,1,flag_mean,1,2,ebola_Spleen
327,0.027121437851498786,2,flag_mean,1,2,ebola_Spleen
328,0.009137279365894813,3,flag_mean,1,2,ebola_Spleen
329,-0.023842062407443576,4,flag_mean,1,2,ebola_Spleen
330,-0.035762497589406306,0,flag_median,1,2,ebola_Spleen
331,-0.022206337078512273,1,flag_median,1,2,ebola_Spleen
332,0.027121437851498786,2,flag_median,1,2,ebola_Spleen
333,0.004550291732413392,3,flag_median,1,2,ebola_Spleen
334,-0.023842062407443576,4,flag_median,1,2,ebola_Spleen
335,-4.999750012513182e-05,0,eigengene,1,4,ebola_Spleen
336,-0.006685802746425162,1,eigengene,1,4,ebola_Spleen
337,0.027121437851498786,2,eigengene,1,4,ebola_Spleen
338,0.004550291732413392,3,eigengene,1,4,ebola_Spleen
339,-3.333222225931909e-05,4,eigengene,1,4,ebola_Spleen
340,-0.035762497589406306,0,flag_mean,1,4,ebola_Spleen
341,0.008834731585661837,1,flag_mean,1,4,ebola_Spleen
342,-3.802324553592307e-05,2,flag_mean,1,4,ebola_Spleen
343,-3.669590106791798e-05,3,flag_mean,1,4,ebola_Spleen
344,-0.023842062407443576,4,flag_mean,1,4,ebola_Spleen
345,-0.035762497589406306,0,flag_median,1,4,ebola_Spleen
346,0.008834731585661837,1,flag_median,1,4,ebola_Spleen
347,-3.802324553592307e-05,2,flag_median,1,4,ebola_Spleen
348,-0.023842062407443576,4,flag_median,1,4,ebola_Spleen
349,-4.999750012513182e-05,0,eigengene,1,8,ebola_Spleen
350,0.008834731585661837,1,eigengene,1,8,ebola_Spleen
351,0.027121437851498786,2,eigengene,1,8,ebola_Spleen
352,0.022898242266338853,3,eigengene,1,8,ebola_Spleen
353,-0.023842062407443576,4,eigengene,1,8,ebola_Spleen
354,-0.10718749776796888,0,flag_mean,1,8,ebola_Spleen
355,0.008834731585661837,1,flag_mean,1,8,ebola_Spleen
356,0.027121437851498786,2,flag_mean,1,8,ebola_Spleen
357,-0.018384646434993268,3,flag_mean,1,8,ebola_Spleen
358,-0.035762497589406306,0,flag_median,1,8,ebola_Spleen
359,-0.006685802746425162,1,flag_median,1,8,ebola_Spleen
360,0.04440473127688449,2,flag_median,1,8,ebola_Spleen
361,-0.04131958460239993,3,flag_median,1,8,ebola_Spleen
362,-0.023842062407443576,4,flag_median,1,8,ebola_Spleen
363,-0.06211628250387924,1,flag_mean,2,1,ebola_Spleen
364,0.027121437851498786,2,flag_mean,2,1,ebola_Spleen
365,-0.04131958460239993,3,flag_mean,2,1,ebola_Spleen
366,-0.07145952277781231,4,flag_mean,2,1,ebola_Spleen
367,-0.14289999785725005,0,flag_median,2,1,ebola_Spleen
368,-0.006685802746425162,1,flag_median,2,1,ebola_Spleen
369,-0.05966753513632528,3,flag_median,2,1,ebola_Spleen
370,-0.023842062407443576,4,flag_median,2,1,ebola_Spleen
371,-0.07147499767868759,0,flag_mean,2,2,ebola_Spleen
372,0.024355265917749058,1,flag_mean,2,2,ebola_Spleen
373,0.027121437851498786,2,flag_mean,2,2,ebola_Spleen
374,-0.04131958460239993,3,flag_mean,2,2,ebola_Spleen
375,-0.023842062407443576,4,flag_mean,2,2,ebola_Spleen
376,-0.07147499767868759,0,flag_median,2,2,ebola_Spleen
377,0.024355265917749058,1,flag_median,2,2,ebola_Spleen
378,0.009838144426113082,2,flag_median,2,2,ebola_Spleen
379,-3.669590106791798e-05,3,flag_median,2,2,ebola_Spleen
380,-0.023842062407443576,4,flag_median,2,2,ebola_Spleen
381,-0.035762497589406306,0,flag_mean,2,4,ebola_Spleen
382,0.024355265917749058,1,flag_mean,2,4,ebola_Spleen
383,0.027121437851498786,2,flag_mean,2,4,ebola_Spleen
384,0.027485229899820274,3,flag_mean,2,4,ebola_Spleen
385,-3.333222225931909e-05,4,flag_mean,2,4,ebola_Spleen
386,-0.07147499767868759,0,flag_median,2,4,ebola_Spleen
387,0.024355265917749058,1,flag_median,2,4,ebola_Spleen
388,0.027121437851498786,2,flag_median,2,4,ebola_Spleen
389,0.027485229899820274,3,flag_median,2,4,ebola_Spleen
390,-0.023842062407443576,4,flag_median,2,4,ebola_Spleen
391,-4.999750012513182e-05,0,flag_mean,2,8,ebola_Spleen
392,-3.414517553068652e-05,1,flag_mean,2,8,ebola_Spleen
393,-3.802324553592307e-05,2,flag_mean,2,8,ebola_Spleen
394,-3.669590106791798e-05,3,flag_mean,2,8,ebola_Spleen
