,Relative Gain,Fold,Prototype,Data Dimension,Center Dimension,Data Set
136,0.2652138488047262,3,flag_mean,1,8,gse73072_hrv_48_64_control
137,0.7836376247293151,4,flag_mean,1,8,gse73072_hrv_48_64_control
138,0.5673981497351788,0,flag_median,1,8,gse73072_hrv_48_64_control
139,0.6033969004976016,1,flag_median,1,8,gse73072_hrv_48_64_control
140,0.6651923659290755,4,flag_median,1,8,gse73072_hrv_48_64_control
141,0.36091761976471526,2,flag_mean,2,1,gse73072_hrv_48_64_control
142,0.8039129213474416,4,flag_mean,2,1,gse73072_hrv_48_64_control
143,0.7860679762868996,0,flag_median,2,1,gse73072_hrv_48_64_control
144,0.6173698154591756,1,flag_median,2,1,gse73072_hrv_48_64_control
145,0.4806019107266901,3,flag_median,2,1,gse73072_hrv_48_64_control
146,-0.08235217025392438,0,flag_mean,2,2,gse73072_hrv_48_64_control
147,-0.10808959105270044,1,flag_mean,2,2,gse73072_hrv_48_64_control
148,-0.07372056840529706,2,flag_mean,2,2,gse73072_hrv_48_64_control
149,-0.02769371697621892,3,flag_mean,2,2,gse73072_hrv_48_64_control
150,-0.1564501118069882,4,flag_mean,2,2,gse73072_hrv_48_64_control
151,-0.08083510494464397,0,flag_median,2,2,gse73072_hrv_48_64_control
152,-0.09963673282117125,1,flag_median,2,2,gse73072_hrv_48_64_control
153,-0.08988331002154004,2,flag_median,2,2,gse73072_hrv_48_64_control
154,-0.03820346167030986,3,flag_median,2,2,gse73072_hrv_48_64_control
155,-0.16809913258891385,4,flag_median,2,2,gse73072_hrv_48_64_control
156,-0.05870744497189684,0,flag_mean,2,4,gse73072_hrv_48_64_control
157,-0.11214755178709646,1,flag_mean,2,4,gse73072_hrv_48_64_control
158,-0.05110090442102888,2,flag_mean,2,4,gse73072_hrv_48_64_control
159,-0.029217013363357913,3,flag_mean,2,4,gse73072_hrv_48_64_control
160,-0.11738317745974713,4,flag_mean,2,4,gse73072_hrv_48_64_control
161,-0.036779970031543874,0,flag_median,2,4,gse73072_hrv_48_64_control
162,-0.09919636081877581,1,flag_median,2,4,gse73072_hrv_48_64_control
163,-0.05064129919438454,2,flag_median,2,4,gse73072_hrv_48_64_control
164,-0.023462858200988368,3,flag_median,2,4,gse73072_hrv_48_64_control
165,-0.11048125326350289,4,flag_median,2,4,gse73072_hrv_48_64_control
166,-3.5729580405430283e-09,0,flag_mean,2,8,gse73072_hrv_48_64_control
167,-3.601212106296714e-09,1,flag_mean,2,8,gse73072_hrv_48_64_control
168,-2.609794158558998e-09,2,flag_mean,2,8,gse73072_hrv_48_64_control
169,-2.884233518685164e-09,3,flag_mean,2,8,gse73072_hrv_48_64_control
170,-4.190796598635416e-09,4,flag_mean,2,8,gse73072_hrv_48_64_control
171,0.00758251166959667,0,flag_median,2,8,gse73072_hrv_48_64_control
172,-0.007709762885799387,1,flag_median,2,8,gse73072_hrv_48_64_control
173,-0.015779788116846882,2,flag_median,2,8,gse73072_hrv_48_64_control
174,0.005667142853018614,3,flag_median,2,8,gse73072_hrv_48_64_control
175,0.014371430751102698,4,flag_median,2,8,gse73072_hrv_48_64_control
176,0.5099014045465136,0,eigengene,1,1,gse73072_hrv_48_64_shedder48_64
177,0.4625364785114212,1,eigengene,1,1,gse73072_hrv_48_64_shedder48_64
178,0.4163270348267747,2,eigengene,1,1,gse73072_hrv_48_64_shedder48_64
179,0.6383468195239101,3,eigengene,1,1,gse73072_hrv_48_64_shedder48_64
180,0.6378131125824225,4,eigengene,1,1,gse73072_hrv_48_64_shedder48_64
181,1.3800701350747637,1,flag_mean,1,1,gse73072_hrv_48_64_shedder48_64
182,1.16115447032346,2,flag_mean,1,1,gse73072_hrv_48_64_shedder48_64
183,1.059122210178093,2,flag_median,1,1,gse73072_hrv_48_64_shedder48_64
184,1.3170363099715159,3,flag_median,1,1,gse73072_hrv_48_64_shedder48_64
185,1.433976815123183,4,flag_median,1,1,gse73072_hrv_48_64_shedder48_64
186,1.4360905799833672,1,module_expression,1,1,gse73072_hrv_48_64_shedder48_64
187,1.1787833502571248,2,module_expression,1,1,gse73072_hrv_48_64_shedder48_64
188,1.4279839446402351,3,module_expression,1,1,gse73072_hrv_48_64_shedder48_64
189,1.5447976859097254,4,module_expression,1,1,gse73072_hrv_48_64_shedder48_64
190,0.45343086021131307,0,eigengene,1,2,gse73072_hrv_48_64_shedder48_64
191,0.23002280303837308,2,eigengene,1,2,gse73072_hrv_48_64_shedder48_64
192,0.5246892862925454,3,eigengene,1,2,gse73072_hrv_48_64_shedder48_64
193,0.4220451398570062,4,eigengene,1,2,gse73072_hrv_48_64_shedder48_64
194,1.0016487431045475,3,flag_mean,1,2,gse73072_hrv_48_64_shedder48_64
195,0.5986357899590806,2,flag_median,1,2,gse73072_hrv_48_64_shedder48_64
196,0.8604254522976063,3,flag_median,1,2,gse73072_hrv_48_64_shedder48_64
197,0.994657512973387,4,flag_median,1,2,gse73072_hrv_48_64_shedder48_64
198,0.292506811649335,2,eigengene,1,4,gse73072_hrv_48_64_shedder48_64
199,0.5520383205238546,4,eigengene,1,4,gse73072_hrv_48_64_shedder48_64
200,0.646723204242414,0,flag_mean,1,4,gse73072_hrv_48_64_shedder48_64
201,0.5067101715828828,1,flag_mean,1,4,gse73072_hrv_48_64_shedder48_64
202,0.584453817697137,2,flag_mean,1,4,gse73072_hrv_48_64_shedder48_64
203,0.8015092887665327,3,flag_mean,1,4,gse73072_hrv_48_64_shedder48_64
204,0.4986982186574507,0,flag_median,1,4,gse73072_hrv_48_64_shedder48_64
205,0.5816029779884926,1,flag_median,1,4,gse73072_hrv_48_64_shedder48_64
206,0.4502909367569572,2,flag_median,1,4,gse73072_hrv_48_64_shedder48_64
207,0.557492924211856,3,flag_median,1,4,gse73072_hrv_48_64_shedder48_64
208,0.5615924141984081,4,flag_median,1,4,gse73072_hrv_48_64_shedder48_64
209,0.44406390600137513,1,eigengene,1,8,gse73072_hrv_48_64_shedder48_64
210,0.3801688504905658,2,eigengene,1,8,gse73072_hrv_48_64_shedder48_64
211,0.5494582731540611,3,eigengene,1,8,gse73072_hrv_48_64_shedder48_64
212,0.5433848109668069,4,eigengene,1,8,gse73072_hrv_48_64_shedder48_64
213,0.5768911542233757,0,flag_mean,1,8,gse73072_hrv_48_64_shedder48_64
214,0.6366353223074062,1,flag_mean,1,8,gse73072_hrv_48_64_shedder48_64
215,0.5444747575073354,2,flag_mean,1,8,gse73072_hrv_48_64_shedder48_64
216,0.6982533970395539,3,flag_mean,1,8,gse73072_hrv_48_64_shedder48_64
217,0.6367860836162502,4,flag_mean,1,8,gse73072_hrv_48_64_shedder48_64
218,0.47443799647114937,0,flag_median,1,8,gse73072_hrv_48_64_shedder48_64
219,0.5368199409758949,1,flag_median,1,8,gse73072_hrv_48_64_shedder48_64
220,0.4569793709349428,2,flag_median,1,8,gse73072_hrv_48_64_shedder48_64
221,0.5493475751238008,4,flag_median,1,8,gse73072_hrv_48_64_shedder48_64
222,1.388164223125286,1,flag_mean,2,1,gse73072_hrv_48_64_shedder48_64
223,1.0313072102740164,2,flag_mean,2,1,gse73072_hrv_48_64_shedder48_64
224,0.9952482873761528,2,flag_median,2,1,gse73072_hrv_48_64_shedder48_64
225,1.3838134637506943,4,flag_median,2,1,gse73072_hrv_48_64_shedder48_64
226,-0.11030861276500015,0,flag_mean,2,2,gse73072_hrv_48_64_shedder48_64
227,-0.08834032475527998,1,flag_mean,2,2,gse73072_hrv_48_64_shedder48_64
228,-0.05265489873927309,2,flag_mean,2,2,gse73072_hrv_48_64_shedder48_64
229,-0.02262529144029457,3,flag_mean,2,2,gse73072_hrv_48_64_shedder48_64
230,-0.04578122515520233,4,flag_mean,2,2,gse73072_hrv_48_64_shedder48_64
231,-0.10953931945513429,0,flag_median,2,2,gse73072_hrv_48_64_shedder48_64
232,-0.10199153424664209,1,flag_median,2,2,gse73072_hrv_48_64_shedder48_64
233,-0.03786840827817428,2,flag_median,2,2,gse73072_hrv_48_64_shedder48_64
234,-0.020547136551742784,3,flag_median,2,2,gse73072_hrv_48_64_shedder48_64
235,-0.052372911238790065,4,flag_median,2,2,gse73072_hrv_48_64_shedder48_64
236,-0.11810828822066177,0,flag_mean,2,4,gse73072_hrv_48_64_shedder48_64
237,-0.08060114282443787,1,flag_mean,2,4,gse73072_hrv_48_64_shedder48_64
238,-0.03956809562648733,2,flag_mean,2,4,gse73072_hrv_48_64_shedder48_64
239,-0.026952544690337588,3,flag_mean,2,4,gse73072_hrv_48_64_shedder48_64
240,0.017023409158083647,4,flag_mean,2,4,gse73072_hrv_48_64_shedder48_64
241,-0.12831125627455697,0,flag_median,2,4,gse73072_hrv_48_64_shedder48_64
242,-0.0608460265404871,1,flag_median,2,4,gse73072_hrv_48_64_shedder48_64
243,-0.04672895285084311,2,flag_median,2,4,gse73072_hrv_48_64_shedder48_64
244,-0.009643558828026255,3,flag_median,2,4,gse73072_hrv_48_64_shedder48_64
245,-0.028088696828546977,4,flag_median,2,4,gse73072_hrv_48_64_shedder48_64
246,-4.859494695530486e-09,0,flag_mean,2,8,gse73072_hrv_48_64_shedder48_64
247,-5.092985255750193e-09,1,flag_mean,2,8,gse73072_hrv_48_64_shedder48_64
248,-4.635578032541332e-09,2,flag_mean,2,8,gse73072_hrv_48_64_shedder48_64
249,-5.269986447231645e-09,3,flag_mean,2,8,gse73072_hrv_48_64_shedder48_64
250,-5.389292234703191e-09,4,flag_mean,2,8,gse73072_hrv_48_64_shedder48_64
251,-0.035169897965009356,0,flag_median,2,8,gse73072_hrv_48_64_shedder48_64
252,0.02356888052080852,1,flag_median,2,8,gse73072_hrv_48_64_shedder48_64
253,0.027560828158694983,2,flag_median,2,8,gse73072_hrv_48_64_shedder48_64
254,-0.009988749459285629,3,flag_median,2,8,gse73072_hrv_48_64_shedder48_64
255,-0.0004892034706921455,4,flag_median,2,8,gse73072_hrv_48_64_shedder48_64
256,2.331844148089452,0,eigengene,1,1,salmonella_Liver
257,1.360450230836992,1,eigengene,1,1,salmonella_Liver
258,1.1850815689327932,2,eigengene,1,1,salmonella_Liver
259,1.2162631353228375,3,eigengene,1,1,salmonella_Liver
260,0.9754387465071772,4,eigengene,1,1,salmonella_Liver
261,2.960689102489157,0,flag_mean,1,1,salmonella_Liver
262,1.6426112694377757,1,flag_mean,1,1,salmonella_Liver
263,1.5193829863045347,2,flag_mean,1,1,salmonella_Liver
264,1.614027428310842,3,flag_mean,1,1,salmonella_Liver
265,1.5548286371539142,4,flag_mean,1,1,salmonella_Liver
266,2.9099653806873302,0,flag_median,1,1,salmonella_Liver
267,1.6921065461755829,1,flag_median,1,1,salmonella_Liver
268,1.652146091473504,2,flag_median,1,1,salmonella_Liver
269,1.5158262073116804,3,flag_median,1,1,salmonella_Liver
270,1.576815261845124,4,flag_median,1,1,salmonella_Liver
271,3.007971017764362,0,module_expression,1,1,salmonella_Liver
272,1.7152737916436243,1,module_expression,1,1,salmonella_Liver
273,1.4105582339250016,2,module_expression,1,1,salmonella_Liver
274,1.5424339295687286,3,module_expression,1,1,salmonella_Liver
275,1.384230878242204,4,module_expression,1,1,salmonella_Liver
276,2.354477914713879,0,eigengene,1,2,salmonella_Liver
277,1.3054758946118463,1,eigengene,1,2,salmonella_Liver
278,1.0833207589249647,2,eigengene,1,2,salmonella_Liver
279,1.391081428356661,3,eigengene,1,2,salmonella_Liver
280,1.4234788209351548,1,flag_mean,1,2,salmonella_Liver
281,1.4692901883150369,4,flag_mean,1,2,salmonella_Liver
282,2.880402552056263,0,flag_median,1,2,salmonella_Liver
283,1.625277827726023,1,flag_median,1,2,salmonella_Liver
284,1.5242987702253745,4,flag_median,1,2,salmonella_Liver
285,2.7670868778331803,0,eigengene,1,4,salmonella_Liver
286,1.323919899820368,1,eigengene,1,4,salmonella_Liver
287,1.3414155132304204,2,eigengene,1,4,salmonella_Liver
288,0.8910464004433944,3,eigengene,1,4,salmonella_Liver
289,1.3427882042046688,4,eigengene,1,4,salmonella_Liver
290,2.288857300670991,0,flag_mean,1,4,salmonella_Liver
291,1.9706235107441112,1,flag_mean,1,4,salmonella_Liver
292,1.6587074997780786,2,flag_mean,1,4,salmonella_Liver
293,1.584942243272033,3,flag_mean,1,4,salmonella_Liver
294,1.5182041109903142,4,flag_mean,1,4,salmonella_Liver
295,2.3926877095346453,0,flag_median,1,4,salmonella_Liver
296,1.6729408197134368,1,flag_median,1,4,salmonella_Liver
297,1.4968627253590219,3,flag_median,1,4,salmonella_Liver
298,1.5011074042471448,4,flag_median,1,4,salmonella_Liver
299,2.2178013390141205,0,eigengene,1,8,salmonella_Liver
300,1.224197932598805,1,eigengene,1,8,salmonella_Liver
301,1.288060452068518,2,eigengene,1,8,salmonella_Liver
302,0.9412947758875718,3,eigengene,1,8,salmonella_Liver
303,1.0192454034824499,4,eigengene,1,8,salmonella_Liver
304,1.9987510381440345,0,flag_mean,1,8,salmonella_Liver
305,1.2801443204529215,1,flag_mean,1,8,salmonella_Liver
306,1.3609810973780903,2,flag_mean,1,8,salmonella_Liver
307,0.9599048060019202,3,flag_mean,1,8,salmonella_Liver
308,1.049623700042773,4,flag_mean,1,8,salmonella_Liver
309,2.1712968667019235,0,flag_median,1,8,salmonella_Liver
310,1.298400778867678,1,flag_median,1,8,salmonella_Liver
311,0.9916919341391786,3,flag_median,1,8,salmonella_Liver
312,1.03861416494652,4,flag_median,1,8,salmonella_Liver
313,2.8534245025287923,0,flag_mean,2,1,salmonella_Liver
314,1.2216515783168393,1,flag_mean,2,1,salmonella_Liver
315,1.312399144504564,2,flag_mean,2,1,salmonella_Liver
316,1.2473876693362898,3,flag_mean,2,1,salmonella_Liver
317,1.2335072699713034,4,flag_mean,2,1,salmonella_Liver
318,2.5346458440807993,0,flag_median,2,1,salmonella_Liver
319,1.446491784195537,1,flag_median,2,1,salmonella_Liver
320,1.362793999247475,2,flag_median,2,1,salmonella_Liver
321,1.2927416843556436,3,flag_median,2,1,salmonella_Liver
322,1.2815755969385698,4,flag_median,2,1,salmonella_Liver
323,-0.2504638821035997,0,flag_mean,2,2,salmonella_Liver
324,-0.027152361620275567,1,flag_mean,2,2,salmonella_Liver
325,-0.09420477886176248,2,flag_mean,2,2,salmonella_Liver
326,-0.1159044221315525,3,flag_mean,2,2,salmonella_Liver
327,0.04461181953399085,4,flag_mean,2,2,salmonella_Liver
328,-0.18528479042038948,0,flag_median,2,2,salmonella_Liver
329,-0.012553594352154196,1,flag_median,2,2,salmonella_Liver
330,-0.09363442165048574,2,flag_median,2,2,salmonella_Liver
331,-0.08699979382292888,3,flag_median,2,2,salmonella_Liver
332,0.09456605182008437,4,flag_median,2,2,salmonella_Liver
333,0.0003367652804266985,0,flag_mean,2,4,salmonella_Liver
334,-0.13092702743938778,1,flag_mean,2,4,salmonella_Liver
335,-0.08154112838860417,2,flag_mean,2,4,salmonella_Liver
336,-0.1322948290391468,3,flag_mean,2,4,salmonella_Liver
337,-0.05785419123668767,4,flag_mean,2,4,salmonella_Liver
338,-0.02185634855012719,0,flag_median,2,4,salmonella_Liver
339,-0.023027311296726416,1,flag_median,2,4,salmonella_Liver
340,-0.028839544748048507,2,flag_median,2,4,salmonella_Liver
341,-0.08845491334161204,3,flag_median,2,4,salmonella_Liver
342,0.0018964257126945494,4,flag_median,2,4,salmonella_Liver
343,-1.3597022952005489e-08,0,flag_mean,2,8,salmonella_Liver
344,-1.0052168319951704e-08,1,flag_mean,2,8,salmonella_Liver
345,-1.0104399983390522e-08,2,flag_mean,2,8,salmonella_Liver
346,-9.676372481060014e-09,3,flag_mean,2,8,salmonella_Liver
347,-1.0069131639589557e-08,4,flag_mean,2,8,salmonella_Liver
348,0.16976576027447066,0,flag_median,2,8,salmonella_Liver
349,0.07767260724518299,1,flag_median,2,8,salmonella_Liver
350,0.04249595175557408,2,flag_median,2,8,salmonella_Liver
351,0.026393834060273624,3,flag_median,2,8,salmonella_Liver
352,0.046738152153180224,4,flag_median,2,8,salmonella_Liver
353,0.26102306719156565,0,eigengene,1,1,salmonella_Liver_susceptible
354,0.3860599124527324,1,eigengene,1,1,salmonella_Liver_susceptible
355,-0.2628815398005122,2,eigengene,1,1,salmonella_Liver_susceptible
356,0.6499456305918025,3,eigengene,1,1,salmonella_Liver_susceptible
357,-0.06949762617580468,4,eigengene,1,1,salmonella_Liver_susceptible
358,0.5859942746450293,0,flag_mean,1,1,salmonella_Liver_susceptible
359,0.6473605704868466,1,flag_mean,1,1,salmonella_Liver_susceptible
360,-0.21239718775325278,2,flag_mean,1,1,salmonella_Liver_susceptible
361,0.8732388971579443,3,flag_mean,1,1,salmonella_Liver_susceptible
362,0.3600813133627021,4,flag_mean,1,1,salmonella_Liver_susceptible
363,0.5963555807656431,0,flag_median,1,1,salmonella_Liver_susceptible
364,0.6449995237866932,1,flag_median,1,1,salmonella_Liver_susceptible
365,-0.1307953129746514,2,flag_median,1,1,salmonella_Liver_susceptible
366,0.9038701445385446,3,flag_median,1,1,salmonella_Liver_susceptible
367,0.3929231110601612,4,flag_median,1,1,salmonella_Liver_susceptible
368,0.8430337177174896,1,module_expression,1,1,salmonella_Liver_susceptible
369,1.0021989374011309,3,module_expression,1,1,salmonella_Liver_susceptible
370,0.2698079628014325,4,module_expression,1,1,salmonella_Liver_susceptible
371,-0.03212650796939309,0,eigengene,1,2,salmonella_Liver_susceptible
372,0.2922165025983279,1,eigengene,1,2,salmonella_Liver_susceptible
373,-0.35168765603791596,2,eigengene,1,2,salmonella_Liver_susceptible
374,-0.06710892586186856,4,eigengene,1,2,salmonella_Liver_susceptible
375,-0.19138570683143674,1,eigengene,1,4,salmonella_Liver_susceptible
376,0.2579987366238805,3,eigengene,1,4,salmonella_Liver_susceptible
377,-0.15518337627764345,0,flag_mean,1,4,salmonella_Liver_susceptible
378,-0.06309127113231894,1,flag_mean,1,4,salmonella_Liver_susceptible
