,Data Set,Algorithm,Central Prototype,Data Dimension,Center Dimension,Fold,Module Number,BSR,Size
86,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,0,"      batch
Train   1.0",4172
87,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,1,"      batch
Train   1.0",1463
88,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,2,"      batch
Train   1.0",1226
89,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,3,"      batch
Train   1.0",1041
90,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,4,"      batch
Train   1.0",889
91,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,5,"      batch
Train   1.0",1254
92,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,6,"      batch
Train   1.0",851
93,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,7,"      batch
Train   1.0",974
94,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,8,"      batch
Train   1.0",1370
95,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,9,"      batch
Train   1.0",1363
96,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,10,"      batch
Train   1.0",1012
97,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,11,"      batch
Train   1.0",1192
98,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,12,"      batch
Train   1.0",970
99,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,13,"      batch
Train   1.0",1299
100,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,14,"      batch
Train   1.0",819
101,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,15,"      batch
Train   1.0",541
102,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,16,"      batch
Train   1.0",1152
103,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,17,"      batch
Train   1.0",1021
104,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,18,"      batch
Train   1.0",742
105,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,19,"      batch
Train   1.0",911
106,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,20,"      batch
Train   1.0",922
107,salmonella_Liver_susceptible,WGCNA_LBG,flag_median,1,8,all,21,"      batch
Train   1.0",1148
108,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,0,"      batch
Train   1.0",3760
109,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,1,"      batch
Train   1.0",1332
110,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,2,"      batch
Train   1.0",1877
111,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,3,"      batch
Train   1.0",2083
112,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,4,"      batch
Train   1.0",645
113,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,5,"      batch
Train   1.0",1656
114,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,6,"      batch
Train   1.0",2377
115,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,7,"      batch
Train   1.0",581
116,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,8,"      batch
Train   1.0",881
117,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,9,"      batch
Train   1.0",925
118,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,10,"      batch
Train   1.0",748
119,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,11,"      batch
Train   1.0",914
120,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,12,"      batch
Train   1.0",1402
121,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,13,"      batch
Train   1.0",447
122,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,14,"      batch
Train   1.0",775
123,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,15,"      batch
Train   1.0",684
124,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,16,"      batch
Train   1.0",1065
125,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,17,"      batch
Train   1.0",492
126,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,18,"      batch
Train   1.0",1512
127,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,19,"      batch
Train   1.0",629
128,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,20,"      batch
Train   1.0",1057
129,salmonella_Liver_tolerant,WGCNA_LBG,flag_median,1,8,all,21,"      batch
Train   1.0",490
130,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,0,"      batch
Train   1.0",1356
131,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,1,"      batch
Train   1.0",1414
132,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,2,"      batch
Train   1.0",709
133,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,3,"      batch
Train   1.0",1145
134,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,4,"      batch
Train   1.0",1423
135,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,5,"      batch
Train   1.0",1730
136,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,6,"      batch
Train   1.0",749
137,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,7,"      batch
Train   1.0",2378
138,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,8,"      batch
Train   1.0",3004
139,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,9,"      batch
Train   1.0",1528
140,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,10,"      batch
Train   1.0",1295
141,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,11,"      batch
Train   1.0",848
142,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,12,"      batch
Train   1.0",878
143,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,13,"      batch
Train   1.0",1116
144,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,14,"      batch
Train   1.0",662
145,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,15,"      batch
Train   1.0",2046
146,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,16,"      batch
Train   1.0",957
147,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,17,"      batch
Train   1.0",796
148,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,18,"      batch
Train   1.0",835
149,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,19,"      batch
Train   1.0",684
150,salmonella_Liver,WGCNA_LBG,eigengene,1,8,all,20,"      batch
Train   1.0",779
151,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,0,"      batch
Train   1.0",4609
152,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,1,"      batch
Train   1.0",1052
153,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,2,"      batch
Train   1.0",1754
154,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,3,"      batch
Train   1.0",1741
155,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,4,"      batch
Train   1.0",452
156,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,5,"      batch
Train   1.0",1623
157,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,6,"      batch
Train   1.0",2604
158,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,7,"      batch
Train   1.0",561
159,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,8,"      batch
Train   1.0",738
160,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,9,"      batch
Train   1.0",1004
161,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,10,"      batch
Train   1.0",502
162,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,11,"      batch
Train   1.0",740
163,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,12,"      batch
Train   1.0",1533
164,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,13,"      batch
Train   1.0",709
165,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,14,"      batch
Train   1.0",861
166,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,15,"      batch
Train   1.0",1047
167,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,16,"      batch
Train   1.0",1080
168,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,17,"      batch
Train   1.0",439
169,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,18,"      batch
Train   1.0",1172
170,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,19,"      batch
Train   1.0",783
171,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,20,"      batch
Train   1.0",664
172,salmonella_Liver_tolerant,WGCNA_LBG,eigengene,1,8,all,21,"      batch
Train   1.0",664
173,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,0,"      batch
Train   1.0",2037
174,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,1,"      batch
Train   1.0",1058
175,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,2,"      batch
Train   1.0",363
176,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,3,"      batch
Train   1.0",3693
177,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,4,"      batch
Train   1.0",1399
178,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,5,"      batch
Train   1.0",1244
179,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,6,"      batch
Train   1.0",393
180,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,7,"      batch
Train   1.0",2205
181,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,8,"      batch
Train   1.0",2035
182,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,9,"      batch
Train   1.0",819
183,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,10,"      batch
Train   1.0",1618
184,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,11,"      batch
Train   1.0",532
185,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,12,"      batch
Train   1.0",1681
186,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,13,"      batch
Train   1.0",430
187,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,14,"      batch
Train   1.0",254
188,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,15,"      batch
Train   1.0",1171
189,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,16,"      batch
Train   1.0",533
190,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,17,"      batch
Train   1.0",786
191,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,18,"      batch
Train   1.0",693
192,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,19,"      batch
Train   1.0",1828
193,salmonella_Liver,WGCNA_LBG,module_expression,1,1,all,20,"      batch
Train   1.0",1560
194,salmonella_Liver_susceptible,WGCNA_LBG,module_expression,1,1,all,0,"      batch
Train   1.0",26332
195,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,0,"      batch
Train   1.0",1711
196,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,1,"      batch
Train   1.0",490
197,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,2,"      batch
Train   1.0",2716
198,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,3,"      batch
Train   1.0",1345
199,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,4,"      batch
Train   1.0",672
200,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,5,"      batch
Train   1.0",4342
201,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,6,"      batch
Train   1.0",2380
202,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,7,"      batch
Train   1.0",1158
203,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,8,"      batch
Train   1.0",681
204,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,9,"      batch
Train   1.0",822
205,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,10,"      batch
Train   1.0",572
206,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,11,"      batch
Train   1.0",1407
207,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,12,"      batch
Train   1.0",457
208,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,13,"      batch
Train   1.0",512
209,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,14,"      batch
Train   1.0",717
210,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,15,"      batch
Train   1.0",1929
211,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,16,"      batch
Train   1.0",516
212,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,17,"      batch
Train   1.0",1043
213,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,18,"      batch
Train   1.0",837
214,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,19,"      batch
Train   1.0",934
215,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,20,"      batch
Train   1.0",743
216,salmonella_Liver_tolerant,WGCNA_LBG,module_expression,1,1,all,21,"      batch
Train   1.0",348
217,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,0,"      batch
Train   1.0",2096
218,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,1,"      batch
Train   1.0",1411
219,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,2,"      batch
Train   1.0",533
220,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,3,"      batch
Train   1.0",2717
221,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,4,"      batch
Train   1.0",1659
222,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,5,"      batch
Train   1.0",1597
223,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,6,"      batch
Train   1.0",742
224,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,7,"      batch
Train   1.0",2525
225,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,8,"      batch
Train   1.0",2364
226,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,9,"      batch
Train   1.0",1073
227,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,10,"      batch
Train   1.0",1380
228,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,11,"      batch
Train   1.0",811
229,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,12,"      batch
Train   1.0",1600
230,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,13,"      batch
Train   1.0",798
231,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,14,"      batch
Train   1.0",427
232,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,15,"      batch
Train   1.0",695
233,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,16,"      batch
Train   1.0",528
234,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,17,"      batch
Train   1.0",548
235,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,18,"      batch
Train   1.0",610
236,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,19,"      batch
Train   1.0",709
237,salmonella_Liver,WGCNA_LBG,flag_mean,1,2,all,20,"      batch
Train   1.0",1509
238,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,0,"      batch
Train   1.0",2163
239,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,1,"      batch
Train   1.0",1673
240,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,2,"      batch
Train   1.0",754
241,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,3,"      batch
Train   1.0",1810
242,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,4,"      batch
Train   1.0",1863
243,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,5,"      batch
Train   1.0",1812
244,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,6,"      batch
Train   1.0",644
245,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,7,"      batch
Train   1.0",2757
246,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,8,"      batch
Train   1.0",2121
247,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,9,"      batch
Train   1.0",1296
248,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,10,"      batch
Train   1.0",1848
249,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,11,"      batch
Train   1.0",840
250,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,12,"      batch
Train   1.0",936
251,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,13,"      batch
Train   1.0",843
252,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,14,"      batch
Train   1.0",636
253,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,15,"      batch
Train   1.0",602
254,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,16,"      batch
Train   1.0",686
255,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,17,"      batch
Train   1.0",671
256,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,18,"      batch
Train   1.0",774
257,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,19,"      batch
Train   1.0",830
258,salmonella_Liver,WGCNA_LBG,flag_mean,1,4,all,20,"      batch
Train   1.0",773
259,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,0,"      batch
Train   1.0",4118
260,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,1,"      batch
Train   1.0",2103
261,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,2,"      batch
Train   1.0",1839
262,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,3,"      batch
Train   1.0",745
263,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,4,"      batch
Train   1.0",888
264,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,5,"      batch
Train   1.0",1561
265,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,6,"      batch
Train   1.0",795
266,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,7,"      batch
Train   1.0",913
267,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,8,"      batch
Train   1.0",883
268,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,9,"      batch
Train   1.0",881
269,salmonella_Liver_susceptible,WGCNA_LBG,flag_mean,1,4,all,10,"      batch
Train   1.0",1220
